block,role,station_id
lat1_lon4,training,RSM00023078
lat1_lon4,training,RSM00023205
lat1_lon4,training,RSM00023330
lat1_lon4,training,RSM00023415
lat1_lon4,training,RSM00023472
lat1_lon4,training,RSM00023802
lat1_lon4,training,RSM00023933
lat1_lon4,training,RSM00023955
lat1_lon4,training,RSM00024507
lat1_lon4,training,RSM00024641
lat1_lon4,training,RSM00024688
lat1_lon4,training,RSM00024726
lat1_lon4,training,RSM00024959
lat1_lon4,training,RSM00025403
lat1_lon4,training,RSM00025703
lat1_lon4,training,RSM00025913
lat1_lon4,training,RSM00026075
lat1_lon4,training,RSM00026298
lat1_lon4,training,RSM00026708
lat1_lon4,training,RSM00027038
lat1_lon4,training,RSM00027199
lat1_lon4,training,RSM00027707
lat1_lon4,training,RSM00027713
lat1_lon4,training,RSM00027730
lat1_lon4,training,RSM00028225
lat1_lon4,training,RSM00029263
lat1_lon4,training,RSM00029282
lat1_lon4,training,RSM00029572
lat1_lon4,training,RSM00029612
lat1_lon4,training,RSM00029839
lat1_lon4,training,RSM00029862
lat1_lon4,training,RSM00030054
lat1_lon4,training,RSM00030309
lat1_lon4,training,RSM00030557
lat1_lon4,training,RSM00030635
lat1_lon4,training,RSM00031088
lat1_lon4,training,RSM00031510
lat1_lon4,training,RSM00031538
lat1_lon4,training,RSM00031770
lat1_lon4,training,RSM00031873
lat1_lon4,training,RSM00032061
lat1_lon4,training,RSM00032098
lat1_lon4,training,RSM00032150
lat1_lon4,training,RSM00032389
lat1_lon4,training,RSM00032477
lat1_lon4,training,RSM00032540
lat1_lon4,training,RSM00032618
lat1_lon4,training,RSM00034172
lat1_lon4,training,RSM00034731
lat1_lon4,training,RSM00034858
lat1_lon4,training,RSM00034882
lat1_lon4,training,RSM00035121
lat1_lon4,training,RSM00037011
lat1_lon4,training,SAM00040373
lat1_lon4,training,SAM00040375
lat1_lon4,training,SAM00040394
lat1_lon4,training,SAM00040417
lat1_lon4,training,SAM00040430
lat1_lon4,training,SFM00068263
lat1_lon4,training,SFM00068512
lat1_lon4,training,SFM00068842
lat1_lon4,training,SHM00061901
lat1_lon4,training,SHM00068906
lat1_lon4,training,SNM00048698
lat1_lon4,training,SPM00008001
lat1_lon4,training,SPM00008023
lat1_lon4,training,SPM00008190
lat1_lon4,training,SPM00008221
lat1_lon4,training,SPM00008302
lat1_lon4,training,SPM00008383
lat1_lon4,training,SPM00008430
lat1_lon4,training,SWM00002591
lat1_lon4,training,SZM00006610
lat1_lon4,training,THM00048327
lat1_lon4,training,THM00048378
lat1_lon4,training,THM00048381
lat1_lon4,training,THM00048431
lat1_lon4,training,THM00048453
lat1_lon4,training,THM00048480
lat1_lon4,training,TUM00017064
lat1_lon4,training,TUM00017095
lat1_lon4,training,TUM00017220
lat1_lon4,training,TUM00017240
lat1_lon4,training,UKM00003005
lat1_lon4,training,UKM00003238
lat1_lon4,training,UKM00003918
lat1_lon4,training,USM00070026
lat1_lon4,training,USM00070200
lat1_lon4,training,USM00070219
lat1_lon4,training,USM00070261
lat1_lon4,training,USM00070273
lat1_lon4,training,USM00070308
lat1_lon4,training,USM00070350
lat1_lon4,training,USM00072201
lat1_lon4,training,USM00072202
lat1_lon4,training,USM00072206
lat1_lon4,training,USM00072208
lat1_lon4,training,USM00072210
lat1_lon4,training,USM00072215
lat1_lon4,training,USM00072235
lat1_lon4,training,USM00072240
lat1_lon4,training,USM00072248
lat1_lon4,training,USM00072249
lat1_lon4,training,USM00072251
lat1_lon4,training,USM00072261
lat1_lon4,training,USM00072265
lat1_lon4,training,USM00072293
lat1_lon4,training,USM00072317
lat1_lon4,training,USM00072327
lat1_lon4,training,USM00072357
lat1_lon4,training,USM00072364
lat1_lon4,training,USM00072376
lat1_lon4,training,USM00072393
lat1_lon4,training,USM00072402
lat1_lon4,training,USM00072403
lat1_lon4,training,USM00072426
lat1_lon4,training,USM00072440
lat1_lon4,training,USM00072451
lat1_lon4,training,USM00072456
lat1_lon4,training,USM00072476
lat1_lon4,training,USM00072493
lat1_lon4,training,USM00072518
lat1_lon4,training,USM00072520
lat1_lon4,training,USM00072582
lat1_lon4,training,USM00072597
lat1_lon4,training,USM00072632
lat1_lon4,training,USM00072634
lat1_lon4,training,USM00072645
lat1_lon4,training,USM00072659
lat1_lon4,training,USM00072662
lat1_lon4,training,USM00072672
lat1_lon4,training,USM00072681
lat1_lon4,training,USM00072694
lat1_lon4,training,USM00072712
lat1_lon4,training,USM00072764
lat1_lon4,training,USM00072768
lat1_lon4,training,USM00074560
lat1_lon4,training,USM00074646
lat1_lon4,training,USM00091165
lat1_lon4,training,USM00091285
lat1_lon4,training,VMM00048820
lat1_lon4,training,VMM00048855
lat1_lon4,early_validation,AEM00041217
lat1_lon4,early_validation,ASM00095527
lat1_lon4,early_validation,ATM00094001
lat1_lon4,early_validation,AYM00089592
lat1_lon4,early_validation,AYM00089642
lat1_lon4,early_validation,BBM00078954
lat1_lon4,early_validation,BRM00082107
lat1_lon4,early_validation,BRM00082824
lat1_lon4,early_validation,BRM00083779
lat1_lon4,early_validation,CAM00071081
lat1_lon4,early_validation,CAM00071823
lat1_lon4,early_validation,CHM00052203
lat1_lon4,early_validation,CHM00052267
lat1_lon4,early_validation,CHM00052418
lat1_lon4,early_validation,CHM00054857
lat1_lon4,early_validation,CHM00056187
lat1_lon4,early_validation,CHM00056778
lat1_lon4,early_validation,CHM00057245
lat1_lon4,early_validation,CHM00057687
lat1_lon4,early_validation,CHM00058362
lat1_lon4,early_validation,CHM00058424
lat1_lon4,early_validation,CHM00059134
lat1_lon4,early_validation,DRM00078486
lat1_lon4,early_validation,IDM00097502
lat1_lon4,early_validation,INM00042314
lat1_lon4,early_validation,IRM00040706
lat1_lon4,early_validation,ITM00016332
lat1_lon4,early_validation,JAM00047827
lat1_lon4,early_validation,JAM00047909
lat1_lon4,early_validation,KZM00035394
lat1_lon4,early_validation,MLM00048811
lat1_lon4,early_validation,MXM00076654
lat1_lon4,early_validation,MYM00048657
lat1_lon4,early_validation,MYM00096413
lat1_lon4,early_validation,MYM00096471
lat1_lon4,early_validation,PLM00012425
lat1_lon4,early_validation,POM00008536
lat1_lon4,early_validation,QAM00041169
lat1_lon4,early_validation,RSM00022522
lat1_lon4,early_validation,RSM00024343
lat1_lon4,early_validation,RSM00025123
lat1_lon4,early_validation,RSM00026477
lat1_lon4,early_validation,RSM00027962
lat1_lon4,early_validation,RSM00028275
lat1_lon4,early_validation,RSM00029231
lat1_lon4,early_validation,RSM00032215
lat1_lon4,early_validation,RSM00034009
lat1_lon4,early_validation,RSM00034247
lat1_lon4,early_validation,RSM00034467
lat1_lon4,early_validation,RSM00036096
lat1_lon4,early_validation,SFM00068816
lat1_lon4,early_validation,THM00048407
lat1_lon4,early_validation,TUM00017030
lat1_lon4,early_validation,TUM00017196
lat1_lon4,early_validation,UKM00003808
lat1_lon4,early_validation,USM00070361
lat1_lon4,early_validation,USM00070398
lat1_lon4,early_validation,USM00072489
lat1_lon4,early_validation,USM00072501
lat1_lon4,early_validation,USM00072558
lat1_lon4,early_validation,USM00072572
lat1_lon4,early_validation,USM00072747
lat1_lon4,early_validation,USM00074389
lat1_lon4,calibration,AGM00060390
lat1_lon4,calibration,ASM00094637
lat1_lon4,calibration,AYM00089532
lat1_lon4,calibration,BRM00082022
lat1_lon4,calibration,BRM00083827
lat1_lon4,calibration,BRM00083899
lat1_lon4,calibration,CAM00071043
lat1_lon4,calibration,CAM00071119
lat1_lon4,calibration,CAM00071845
lat1_lon4,calibration,CAM00071924
lat1_lon4,calibration,CHM00053513
lat1_lon4,calibration,CHM00054161
lat1_lon4,calibration,CHM00054511
lat1_lon4,calibration,CHM00056492
lat1_lon4,calibration,CHM00056651
lat1_lon4,calibration,CHM00058027
lat1_lon4,calibration,CHM00058150
lat1_lon4,calibration,CHM00058665
lat1_lon4,calibration,CHM00058847
lat1_lon4,calibration,CHM00059023
lat1_lon4,calibration,FMM00091413
lat1_lon4,calibration,FPM00091925
lat1_lon4,calibration,GLM00004220
lat1_lon4,calibration,HRM00014240
lat1_lon4,calibration,IDM00097180
lat1_lon4,calibration,INM00042339
lat1_lon4,calibration,INM00043185
lat1_lon4,calibration,IRM00040841
lat1_lon4,calibration,ITM00016546
lat1_lon4,calibration,JAM00047412
lat1_lon4,calibration,KEM00063741
lat1_lon4,calibration,KSM00047230
lat1_lon4,calibration,MXM00076256
lat1_lon4,calibration,MXM00076644
lat1_lon4,calibration,NZM00093844
lat1_lon4,calibration,PLM00012374
lat1_lon4,calibration,PSM00091408
lat1_lon4,calibration,RSM00022271
lat1_lon4,calibration,RSM00023884
lat1_lon4,calibration,RSM00023921
lat1_lon4,calibration,RSM00024122
lat1_lon4,calibration,RSM00024908
lat1_lon4,calibration,RSM00026781
lat1_lon4,calibration,RSM00027594
lat1_lon4,calibration,RSM00027995
lat1_lon4,calibration,RSM00028445
lat1_lon4,calibration,RSM00028695
lat1_lon4,calibration,RSM00028722
lat1_lon4,calibration,RSM00029634
lat1_lon4,calibration,RSM00031300
lat1_lon4,calibration,SAM00041112
lat1_lon4,calibration,SVM00001028
lat1_lon4,calibration,THM00048500
lat1_lon4,calibration,UKM00003354
lat1_lon4,calibration,USM00070316
lat1_lon4,calibration,USM00070326
lat1_lon4,calibration,USM00072230
lat1_lon4,calibration,USM00072274
lat1_lon4,calibration,USM00072363
lat1_lon4,calibration,USM00072528
lat1_lon4,calibration,USM00074455
lat1_lon4,calibration,VMM00048839
lat4_lon0,evaluation,AGM00060390
lat4_lon0,evaluation,AUM00011035
lat4_lon0,evaluation,BEM00006458
lat4_lon0,evaluation,CYM00017607
lat4_lon0,evaluation,ENM00026038
lat4_lon0,evaluation,EZM00011520
lat4_lon0,evaluation,EZM00011747
lat4_lon0,evaluation,FRM00007145
lat4_lon0,evaluation,FRM00007645
lat4_lon0,evaluation,FRM00007761
lat4_lon0,evaluation,GMM00010035
lat4_lon0,evaluation,GMM00010113
lat4_lon0,evaluation,GMM00010184
lat4_lon0,evaluation,GMM00010238
lat4_lon0,evaluation,GMM00010304
lat4_lon0,evaluation,GMM00010393
lat4_lon0,evaluation,GMM00010410
lat4_lon0,evaluation,GMM00010548
lat4_lon0,evaluation,GMM00010618
lat4_lon0,evaluation,GMM00010739
lat4_lon0,evaluation,GMM00010771
lat4_lon0,evaluation,GMM00010868
lat4_lon0,evaluation,GMM00010954
lat4_lon0,evaluation,GRM00016622
lat4_lon0,evaluation,GRM00016716
lat4_lon0,evaluation,GRM00016754
lat4_lon0,evaluation,HRM00014240
lat4_lon0,evaluation,HRM00014430
lat4_lon0,evaluation,HUM00012843
lat4_lon0,evaluation,HUM00012982
lat4_lon0,evaluation,IRM00040706
lat4_lon0,evaluation,IRM00040738
lat4_lon0,evaluation,IRM00040766
lat4_lon0,evaluation,IRM00040809
lat4_lon0,evaluation,IRM00040841
lat4_lon0,evaluation,ITM00016045
lat4_lon0,evaluation,ITM00016064
lat4_lon0,evaluation,ITM00016113
lat4_lon0,evaluation,ITM00016144
lat4_lon0,evaluation,ITM00016245
lat4_lon0,evaluation,ITM00016332
lat4_lon0,evaluation,ITM00016429
lat4_lon0,evaluation,ITM00016546
lat4_lon0,evaluation,IZM00040650
lat4_lon0,evaluation,KZM00035229
lat4_lon0,evaluation,KZM00035700
lat4_lon0,evaluation,LHM00026629
lat4_lon0,evaluation,LOM00011952
lat4_lon0,evaluation,NLM00006260
lat4_lon0,evaluation,NOM00001400
lat4_lon0,evaluation,NOM00001415
lat4_lon0,evaluation,PLM00012120
lat4_lon0,evaluation,PLM00012374
lat4_lon0,evaluation,PLM00012425
lat4_lon0,evaluation,PLM00012575
lat4_lon0,evaluation,ROM00015420
lat4_lon0,evaluation,RSM00026075
lat4_lon0,evaluation,RSM00026298
lat4_lon0,evaluation,RSM00026477
lat4_lon0,evaluation,RSM00026708
lat4_lon0,evaluation,RSM00026781
lat4_lon0,evaluation,RSM00027038
lat4_lon0,evaluation,RSM00027199
lat4_lon0,evaluation,RSM00027594
lat4_lon0,evaluation,RSM00027707
lat4_lon0,evaluation,RSM00027713
lat4_lon0,evaluation,RSM00027730
lat4_lon0,evaluation,RSM00027962
lat4_lon0,evaluation,RSM00027995
lat4_lon0,evaluation,RSM00028225
lat4_lon0,evaluation,RSM00028722
lat4_lon0,evaluation,RSM00034009
lat4_lon0,evaluation,RSM00034122
lat4_lon0,evaluation,RSM00034172
lat4_lon0,evaluation,RSM00034247
lat4_lon0,evaluation,RSM00034467
lat4_lon0,evaluation,RSM00034731
lat4_lon0,evaluation,RSM00034858
lat4_lon0,evaluation,RSM00034882
lat4_lon0,evaluation,RSM00035121
lat4_lon0,evaluation,RSM00037011
lat4_lon0,evaluation,SPM00008190
lat4_lon0,evaluation,SPM00008302
lat4_lon0,evaluation,SWM00002591
lat4_lon0,evaluation,SZM00006610
lat4_lon0,evaluation,TUM00017030
lat4_lon0,evaluation,TUM00017064
lat4_lon0,evaluation,TUM00017095
lat4_lon0,evaluation,TUM00017196
lat4_lon0,evaluation,TUM00017220
lat4_lon0,evaluation,TUM00017240
lat4_lon0,evaluation,TUM00017351
lat4_lon0,training,AGM00060680
lat4_lon0,training,AOM00066160
lat4_lon0,training,AQM00091765
lat4_lon0,training,ARM00087155
lat4_lon0,training,ARM00087344
lat4_lon0,training,ARM00087623
lat4_lon0,training,ARM00087715
lat4_lon0,training,ASM00094170
lat4_lon0,training,ASM00094203
lat4_lon0,training,ASM00094302
lat4_lon0,training,ASM00094312
lat4_lon0,training,ASM00094403
lat4_lon0,training,ASM00094430
lat4_lon0,training,ASM00094461
lat4_lon0,training,ASM00094510
lat4_lon0,training,ASM00094578
lat4_lon0,training,ASM00094610
lat4_lon0,training,ASM00094659
lat4_lon0,training,ASM00094672
lat4_lon0,training,ASM00094711
lat4_lon0,training,ASM00094802
lat4_lon0,training,ASM00094866
lat4_lon0,training,ASM00094995
lat4_lon0,training,ASM00094998
lat4_lon0,training,ATM00094005
lat4_lon0,training,ATM00095282
lat4_lon0,training,AYM00089062
lat4_lon0,training,AYM00089564
lat4_lon0,training,AYM00089571
lat4_lon0,training,AYM00089611
lat4_lon0,training,AYM00089664
lat4_lon0,training,BDM00078016
lat4_lon0,training,BGM00041923
lat4_lon0,training,BHM00078583
lat4_lon0,training,BRM00082026
lat4_lon0,training,BRM00082099
lat4_lon0,training,BRM00082193
lat4_lon0,training,BRM00082244
lat4_lon0,training,BRM00082332
lat4_lon0,training,BRM00082532
lat4_lon0,training,BRM00082705
lat4_lon0,training,BRM00082965
lat4_lon0,training,BRM00083525
lat4_lon0,training,BRM00083566
lat4_lon0,training,BRM00083612
lat4_lon0,training,BRM00083649
lat4_lon0,training,BRM00083840
lat4_lon0,training,BRM00083937
lat4_lon0,training,CAM00071109
lat4_lon0,training,CAM00071603
lat4_lon0,training,CAM00071722
lat4_lon0,training,CAM00071802
lat4_lon0,training,CAM00071816
lat4_lon0,training,CAM00071867
lat4_lon0,training,CAM00071906
lat4_lon0,training,CAM00071907
lat4_lon0,training,CAM00071908
lat4_lon0,training,CAM00071909
lat4_lon0,training,CAM00071913
lat4_lon0,training,CAM00071917
lat4_lon0,training,CAM00071925
lat4_lon0,training,CAM00071934
lat4_lon0,training,CAM00071957
lat4_lon0,training,CAM00073033
lat4_lon0,training,CAM00073110
lat4_lon0,training,CFM00064400
lat4_lon0,training,CHM00050527
lat4_lon0,training,CHM00050557
lat4_lon0,training,CHM00050774
lat4_lon0,training,CHM00050953
lat4_lon0,training,CHM00051076
lat4_lon0,training,CHM00051243
lat4_lon0,training,CHM00051431
lat4_lon0,training,CHM00051463
lat4_lon0,training,CHM00051644
lat4_lon0,training,CHM00051656
lat4_lon0,training,CHM00051709
lat4_lon0,training,CHM00051777
lat4_lon0,training,CHM00051839
lat4_lon0,training,CHM00052533
lat4_lon0,training,CHM00052681
lat4_lon0,training,CHM00052866
lat4_lon0,training,CHM00052983
lat4_lon0,training,CHM00053463
lat4_lon0,training,CHM00053543
lat4_lon0,training,CHM00053614
lat4_lon0,training,CHM00053772
lat4_lon0,training,CHM00053845
lat4_lon0,training,CHM00053915
lat4_lon0,training,CHM00054102
lat4_lon0,training,CHM00054135
lat4_lon0,training,CHM00054218
lat4_lon0,training,CHM00054292
lat4_lon0,training,CHM00054340
lat4_lon0,training,CHM00054374
lat4_lon0,training,CHM00054662
lat4_lon0,training,CHM00054727
lat4_lon0,training,CHM00056080
lat4_lon0,training,CHM00056571
lat4_lon0,training,CHM00056739
lat4_lon0,training,CHM00056964
lat4_lon0,training,CHM00056985
lat4_lon0,training,CHM00057083
lat4_lon0,training,CHM00057127
lat4_lon0,training,CHM00057461
lat4_lon0,training,CHM00057494
lat4_lon0,training,CHM00057516
lat4_lon0,training,CHM00057541
lat4_lon0,training,CHM00057972
lat4_lon0,training,CHM00058203
lat4_lon0,training,CHM00058238
lat4_lon0,training,CHM00058457
lat4_lon0,training,CHM00058606
lat4_lon0,training,CHM00058633
lat4_lon0,training,CHM00058725
lat4_lon0,training,CHM00059265
lat4_lon0,training,CHM00059280
lat4_lon0,training,CHM00059293
lat4_lon0,training,CIM00085442
lat4_lon0,training,CIM00085586
lat4_lon0,training,CIM00085799
lat4_lon0,training,CKM00096996
lat4_lon0,training,COM00080001
lat4_lon0,training,COM00080222
lat4_lon0,training,COM00080398
lat4_lon0,training,EIM00003953
lat4_lon0,training,FGM00081405
lat4_lon0,training,FJM00091680
lat4_lon0,training,FKM00088889
lat4_lon0,training,FMM00091334
lat4_lon0,training,FMM00091348
lat4_lon0,training,FOM00006011
lat4_lon0,training,FPM00091938
lat4_lon0,training,FRM00007110
lat4_lon0,training,FRM00007510
lat4_lon0,training,GLM00004270
lat4_lon0,training,GPM00078897
lat4_lon0,training,GQM00091212
lat4_lon0,training,HKM00045004
lat4_lon0,training,IDM00096237
lat4_lon0,training,IDM00096509
lat4_lon0,training,IDM00096581
lat4_lon0,training,IDM00096749
lat4_lon0,training,IDM00096935
lat4_lon0,training,IDM00097372
lat4_lon0,training,IDM00097980
lat4_lon0,training,INM00042111
lat4_lon0,training,INM00042220
lat4_lon0,training,INM00042348
lat4_lon0,training,INM00042410
lat4_lon0,training,INM00042623
lat4_lon0,training,INM00042647
lat4_lon0,training,INM00042675
lat4_lon0,training,INM00042809
lat4_lon0,training,INM00042886
lat4_lon0,training,INM00042971
lat4_lon0,training,INM00043003
lat4_lon0,training,INM00043049
lat4_lon0,training,INM00043063
lat4_lon0,training,INM00043128
lat4_lon0,training,INM00043150
lat4_lon0,training,INM00043346
lat4_lon0,training,INM00043353
lat4_lon0,training,INM00043371
lat4_lon0,training,IRM00040856
lat4_lon0,training,IVM00065548
lat4_lon0,training,JAM00047401
lat4_lon0,training,JAM00047582
lat4_lon0,training,JAM00047646
lat4_lon0,training,JAM00047678
lat4_lon0,training,JAM00047741
lat4_lon0,training,JAM00047807
lat4_lon0,training,JAM00047918
lat4_lon0,training,JAM00047945
lat4_lon0,training,JAM00047971
lat4_lon0,training,JAM00047991
lat4_lon0,training,JNM00001001
lat4_lon0,training,KSM00047138
lat4_lon0,training,KSM00047155
lat4_lon0,training,KSM00047169
lat4_lon0,training,KSM00047186
lat4_lon0,training,KZM00028951
lat4_lon0,training,KZM00035671
lat4_lon0,training,KZM00036003
lat4_lon0,training,KZM00036872
lat4_lon0,training,KZM00038064
lat4_lon0,training,KZM00038341
lat4_lon0,training,MGM00044212
lat4_lon0,training,MGM00044231
